depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,CCNL2,CDK11A,CDK11B
ACH-001441,921,Eye,Ocular Melanoma,Uveal Melanoma,,,,7.0374180223,4.2901850946,4.3761066499
ACH-001306,8305C,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,,,,5.5565338301,4.243825023,4.8579284307
ACH-001786,SNU1544,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,6.2051029296,4.9257199684,5.328884207
ACH-000623,SNU201,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.3841395045,4.6373434838,4.9322116582
ACH-000266,SNU213,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.9732265511,4.198958008,5.2902042753
ACH-000466,SNU216,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,Tubular,,,6.8684733721,4.1783609399,5.4212528844
ACH-000037,S117,Soft Tissue,"Sarcoma, NOS","Sarcoma, NOS",,,,6.6366010425,4.6912735002,5.3428056934
ACH-000456,BCPAP,Thyroid,Poorly Differentiated Thyroid Cancer,Poorly Differentiated Thyroid Cancer,Papillary,,,8.7799808934,6.1578611986,5.4570394265
ACH-000191,BHT101,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,Papillary,,,7.8492189183,5.5067586306,5.2490605632
ACH-000995,JURKAT,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,6.9253277302,5.5505040209,5.6414458205
ACH-000918,MOLT16,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,6.3564812288,5.291199279,5.4000990818
ACH-000636,RPMI8402,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,7.2851836446,4.9736149425,5.8710534575
ACH-000141,SNU308,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",,,,5.6037310195,4.9096548031,5.2014514941
ACH-000372,P12ICHIKAWA,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,7.8673970973,6.3957527524,5.9948554498
ACH-000802,BFTC905,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,5.6634478283,4.1085495748,4.3411665124
ACH-000937,PF382,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,7.5574664569,5.4306362235,5.969650188
ACH-000486,KU1919,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.7917884729,4.8096910481,4.6311186473
ACH-000545,VMCUB1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,7.6427645834,4.7012646652,4.3761310231
ACH-000955,SNU407,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,MSI,,6.9900859508,4.3520114343,5.0233982663
ACH-000794,BICR22,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,4.6292862541,3.4725685908,3.6689505396
ACH-000228,BICR31,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,6.3015953324,4.9925245617,5.4519797714
ACH-001332,BICR78,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,6.0268263842,4.3085783341,4.5395694913
ACH-000517,SNU410,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.2519699981,4.8142509381,4.8460247164
ACH-000896,647V,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,,4.3894163808,3.7911378592,4.7431005804
ACH-000473,RT112,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.4524866929,5.1507753875,5.3929800432
ACH-000566,SW1710,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,7.9972453561,5.080005158,4.9752189632
ACH-000518,CAL33,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,7.2845815242,5.1738832983,4.9377092235
ACH-000174,CAL62,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,Anaplastic,,,7.2334389611,4.9995554503,4.8561453626
ACH-000593,BC3C,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,5.3805034808,4.6677021428,4.3773645968
ACH-000101,KE37,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,6.8261632508,5.4387376498,5.0390569247
ACH-000500,SNU46,Head and Neck,Head and Neck Squamous Cell Carcinoma,Larynx Squamous Cell Carcinoma,Laryngeal,,,6.2042214735,4.9350749113,5.1886825964
ACH-000289,SNU466,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.3266070125,4.1976375552,4.706049149
ACH-000942,HPBALL,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,5.4075940628,5.2294913615,5.4224699631
ACH-000543,SNU489,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.5331272932,4.4191299308,5.251452474
ACH-000753,JMSU1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,,6.0311185406,5.2301611901,5.9757303708
ACH-000415,BICR6,Head and Neck,Head and Neck Squamous Cell Carcinoma,Hypopharynx Squamous Cell Carcinoma,Oral,,,4.6164586282,3.6838735316,3.8156991999
ACH-000142,CAL29,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.1498741001,4.7612386473,4.9594973936
ACH-000197,TALL1,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,7.2766466972,5.3545154596,5.2971723534
ACH-000981,DND41,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,,,,5.7598218073,5.2000643444,5.410867079
ACH-001350,HTCC3,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,Giant Cell,,,6.6208075366,5.5860554473,4.8693980085
ACH-000736,SNU601,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Signet Ring Cell Carcinoma of the Stomach,Signet Ring Cell,,,5.5409141199,5.1074762223,5.3116665476
ACH-000741,UBLC1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,5.2229689551,3.6921862654,4.0822048083
ACH-000503,BICR16,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,3.150081361,2.8224248739,3.4824996952
ACH-000771,BICR56,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,5.0165872199,3.7833504415,3.7755000541
ACH-000122,SUPT11,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,7.2116122861,6.6571424357,6.4472163382
ACH-000630,YD8,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Tongue,,,6.9124451337,4.7391982702,4.6906654509
ACH-000723,YD10B,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Tongue,,,6.6932343679,3.8269606869,4.7099932975
ACH-000836,YD15,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Tongue,,,6.2763464098,4.9423760032,4.9511552688
ACH-000762,YD38,Head and Neck,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,,,,6.7239973503,4.5340035915,5.3587680197
ACH-000735,PECAPJ49,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,4.7983848847,4.0767007509,4.6573701785
ACH-000834,UMUC1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,5.1640758251,3.2714455451,4.0941992363
ACH-001346,H103,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Buccal Mucosa,,,7.337750992,5.2899418864,4.7450249851
ACH-001509,H357,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Tongue,,,8.0082608175,6.1594942197,4.6496989522
ACH-001510,H376,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,5.8348647292,4.3978406861,4.6723973575
ACH-001511,H413,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Buccal Mucosa,,,5.9627429215,5.1238975145,5.1833338763
ACH-000532,SNU61,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,,4.6569586308,3.7820581769,4.0243994272
ACH-001664,SNU638,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,6.3306874503,5.16488402,5.6226746574
ACH-001699,UPCISCC131,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,5.6753931656,4.3376840243,4.3787203665
ACH-001229,UPCISCC154,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,6.8695447514,5.3195599564,5.0358171432
ACH-001701,UPCISCC200,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,6.1366561204,4.7555061407,4.0456159685
ACH-000407,SNU685,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,,,,6.4208279287,3.8840389765,4.1620543391
ACH-000920,CMLT1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,BCR-ABL1 positive,,7.2612686051,5.7982119329,5.0603765622
ACH-000454,HCC95,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.3799341611,4.1015295114,4.4300529794
ACH-001347,H157,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Buccal Mucosa,,,7.9883401108,5.8469963178,5.0487308692
ACH-000256,COV318,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,6.2942389558,4.994871807,4.9928099204
ACH-000608,COV644,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,Mucinous,,,5.5865707946,4.116234377,4.306002542
ACH-000123,COV434,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Small Cell Carcinoma of the Ovary,Epithelial-Endometroid,,,6.2923142957,4.1615446471,4.7114696457
ACH-000278,COV362,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,5.5740192054,4.2874054165,5.2531586165
ACH-000868,HCC1195,Lung,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,NSCLC Adenosquamous,,,4.2323066262,3.960046866,4.4078742346
ACH-000901,HCC1359,Lung,Non-Small Cell Lung Cancer,Giant Cell Carcinoma of the Lung,NSCLC Large Cell,,,5.9366522484,5.2268090911,5.6290665165
ACH-000891,HCC1438,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,5.3598785711,4.420841785,5.6340833992
ACH-000898,SNU719,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,Tubular,,,7.3715502398,5.0696206498,4.9406610088
ACH-000314,HCC2108,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.7433664623,4.8930261795,5.4911097091
ACH-001668,SUSA,Testis,Non-Seminomatous Germ Cell Tumor,Teratoma,Testicular,,,6.511445451,4.4805656025,4.2971479411
ACH-001437,1618K,Testis,Non-Seminomatous Germ Cell Tumor,Embryonal Carcinoma,,,,6.7423630142,5.7328387687,5.13890622
ACH-000537,SNU761,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,7.5135238276,4.9146081188,4.7149087383
ACH-000011,253J,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,,6.0044207355,4.397277886,4.3021154049
ACH-000026,253JBV,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,,6.0894175402,4.8048261374,4.7608082915
ACH-001329,ANGMCSS,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,7.3460556898,5.4055157815,5.1308559779
ACH-001533,KARPAS1718,Lymphoid,Mature B-Cell Neoplasms,Splenic Marginal Zone Lymphoma,Splenic Lymphoma,,,7.3588299826,6.647103118,5.566061934
ACH-001411,UMUC5,Bladder/Urinary Tract,Bladder Squamous Cell Carcinoma,Bladder Squamous Cell Carcinoma,Bladder Squamous,,,6.3256398423,4.9250835072,4.7450249851
ACH-001414,UMUC6,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.6571345573,4.7358196992,3.9936770272
ACH-001415,UMUC7,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,7.2674331112,5.7020711605,6.0921631146
ACH-001412,UMUC10,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.6683413385,5.1616940347,5.6314788118
ACH-001413,UMUC11,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.0663042348,2.6896313729,5.4857326732
ACH-001407,UMUC13,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,5.9675689571,4.9902932758,5.517741747
ACH-001687,UMRC3,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,,,,7.9277220838,6.0099358637,4.4631262768
ACH-001688,UMRC7,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,7.5087628613,5.3595747439,4.0946012204
ACH-000991,SNU81,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,7.980776689,6.6247182834,5.4249011201
ACH-000280,SNU840,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,"Brenner Tumor, Malignant",,,,6.7193408746,5.0471262919,4.9661373813
ACH-000986,HT115,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,4.705894137,5.1147187475,5.4522778778
ACH-000926,HT55,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,4.5806400592,3.6010823793,3.8336164971
ACH-000704,OAW42,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,,,,3.279870687,3.1527265314,4.1303384986
ACH-000182,SNU869,Ampulla of Vater,Ampullary Carcinoma,Ampullary Carcinoma,Extrahepatic,,,6.7456297024,4.5633632827,5.1298178204
ACH-000803,COLO668,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.9635182237,4.3394284088,5.6221736156
ACH-000686,SNU878,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,5.2960498715,4.6589506347,4.9065700776
ACH-000206,C8166,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,,,,6.6613719212,5.4348467744,5.0385174892
ACH-000316,SNU886,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.9731219241,4.802609656,5.2106053973
ACH-000692,SNU899,Head and Neck,Head and Neck Squamous Cell Carcinoma,Larynx Squamous Cell Carcinoma,Laryngeal,,,6.5603453431,3.8905201847,3.9458952206
ACH-000089,NCIH684,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,5.5227989116,4.2830407418,4.7300436117
ACH-000390,LUDLU1,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.4792648276,4.1743419661,4.3543752545
ACH-001384,RO82W1,Thyroid,Well-Differentiated Thyroid Cancer,Follicular Thyroid Cancer,Follicular,,,5.5957492506,4.8718226947,4.6568324031
ACH-000508,CORL88,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,8.1334757065,5.8618393292,5.885579307
ACH-000161,CORL105,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.5264384862,3.9374841839,4.2646689796
ACH-000662,CORL23,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,5.0773012856,4.2635593619,4.6614461157
ACH-000968,COLO792,Skin,Melanoma,Melanoma,,,,4.7635414826,4.2898939001,4.3506133497
ACH-000582,COLO741,Skin,Melanoma,Melanoma,,,,5.9837097032,4.7224556659,4.7373117088
ACH-000657,A2780,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Endometrioid Ovarian Cancer,Endometrioid,,,6.6319406197,5.4845461472,5.3898740891
ACH-000847,HGC27,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,6.2404437919,4.8942796567,5.1533537489
ACH-000320,PSN1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.6302244785,4.2412598898,4.2956140547
ACH-000903,FTC133,Thyroid,Well-Differentiated Thyroid Cancer,Follicular Thyroid Cancer,Anaplastic,,,4.7639608037,5.2109544298,4.8427033907
ACH-000897,FTC238,Thyroid,Well-Differentiated Thyroid Cancer,Follicular Thyroid Cancer,Follicular,,,6.4197913404,5.7301180738,5.1096638474
ACH-000749,DMS273,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,5.6304677392,3.6214832365,4.8177379326
ACH-000982,GP2D,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,MSI,,7.0199290353,5.1490103878,5.1246190284
ACH-001345,GP5D,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,6.3821420976,4.9434176276,4.7416837233
ACH-000837,NCIH322,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.7725532479,4.7345660172,4.744544265
ACH-000257,CORL279,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,5.9870183031,4.0331701083,4.1556221023
ACH-000091,OV56,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,Serous,,,6.4481271213,5.2879792756,5.0214051993
ACH-001373,OV17R,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,,,,7.4786989069,5.3885864962,5.2183474926
ACH-000688,OV7,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mixed Ovarian Carcinoma,Mixed Serous Clear Cell,,,4.519742519,4.2120998196,5.1620840534
ACH-000867,CHAGOK1,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,6.6521659695,5.2065397393,5.1335200871
ACH-000619,PECAPJ15,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,6.3117740549,4.413982769,4.5953757117
ACH-000732,PECAPJ41CLONED2,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,4.5726222424,3.9700534525,4.3182448428
ACH-000935,MDST8,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,4.1394760295,3.4370340255,4.7960647232
ACH-000961,ISHIKAWAHERAKLIO02ER,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.3448782617,4.8787473799,4.9952479234
ACH-000213,HUPT4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.0708972713,4.3412323747,4.4282670406
ACH-000004,HEL,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M6,,,7.5901777165,6.2605233128,5.6327648158
ACH-000006,MONOMAC6,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,M5,,,7.4241094216,5.794751718,5.4814969114
ACH-000614,RVH421,Skin,Melanoma,Melanoma,,,,6.2513492743,4.4812185479,4.7560432912
ACH-000938,NALM6,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,6.7828518755,6.0284752805,5.334759461
ACH-000295,EM2,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,,,6.4249675438,5.9241827631,5.238076583
ACH-001453,BPH1,Prostate,Non-Cancerous,"Hyperplasia, Prostate",,,,7.44181368,5.5480560679,5.0029938744
ACH-000202,COLO320,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,5.8094957172,4.2979534473,4.7295577996
ACH-000810,SKMEL30,Skin,Melanoma,Cutaneous Melanoma,,,,6.3074878424,5.4001049917,5.4460049913
ACH-000078,MHHNB11,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,6.6747899666,4.6318933552,4.2686556526
ACH-000023,PATU8988T,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.2198236314,4.2967162954,5.2945217168
ACH-000099,SIMA,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,5.7057658291,3.2604719159,4.0433101748
ACH-000391,MHHES1,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,7.8260013025,5.1602711278,5.3392707427
ACH-000301,LAMA84,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,BCR-ABL1 positive,,6.2709879802,6.3441902444,5.1036391759
ACH-000599,PATU8902,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.5486151024,4.5508499411,4.722251405
ACH-000346,JVM3,Lymphoid,Mature B-Cell Neoplasms,B-Cell Prolymphocytic Leukemia,B-cell,,,6.068128263,5.326804797,4.9756304404
ACH-000717,COLO680N,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,6.7915539411,4.8719812428,4.6321569448
ACH-000936,EFO27,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,Endometrioid,,,6.473820852,4.6333816932,4.3227297428
ACH-000350,COLO678,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,7.6713582163,5.2857212072,4.9911823497
ACH-000432,BV173,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,BCR-ABL1 positive,,6.5461789145,6.1344024364,4.7503049531
ACH-000948,2313287,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,6.3360030838,4.3035082024,4.6690583548
ACH-000022,PATU8988S,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.5868208195,4.2380473732,4.7997762804
ACH-000294,NB4,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M3,,,6.0586774352,5.0925202676,5.1566336549
ACH-000435,EFE184,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.2030336988,3.8311696096,3.8627135955
ACH-000308,EFO21,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,Clear Cell,,,7.9647531889,4.9464170612,5.0439684961
ACH-000882,IGR1,Skin,Melanoma,Melanoma,,,,5.1555754218,4.5461307483,4.4519040566
ACH-000650,IGR37,Skin,Melanoma,Melanoma,,,,5.4025495792,4.3715766564,4.7070361726
ACH-000550,IGR39,Skin,Melanoma,Melanoma,,,,6.4610258361,4.9125461988,4.8610436368
ACH-000098,GAMG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.2319653474,5.4376630488,5.4817891281
ACH-000113,OCIAML2,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M4,,,5.6399260218,3.8750819447,3.6296143397
ACH-000065,OCIAML5,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,,,,6.1222561447,5.2844293745,5.3221192751
ACH-000243,DANG,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.664400557,4.5911472034,4.7641346812
ACH-000915,IPC298,Skin,Melanoma,Cutaneous Melanoma,,,,5.9552062151,4.7548431541,4.8597093518
ACH-001129,MONOMAC1,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,,,,6.8149532717,5.2136648024,4.8543601424
ACH-000603,BEN,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,7.2124227078,5.5261729225,4.660428184
ACH-000210,CADOES1,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_ERG,,7.121659703,4.3059704809,4.4832263876
ACH-000812,COLO783,Skin,Melanoma,Melanoma,,,,6.304464684,4.9051000384,5.0634813753
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ERpos HER2pos,HER2 Amp,,4.8280580539,4.2514945483,4.3468418522
ACH-000118,HUPT3,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.6406512591,4.8963664908,5.1467720356
ACH-000805,COLO679,Skin,Melanoma,Cutaneous Melanoma,,,,6.4855191592,4.7059993763,5.2815313987
ACH-000787,LXF289,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,7.0858045941,5.5330469326,5.4558504757
ACH-000244,DKMG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,8.05977638,4.7382729484,4.8583738621
